entity_name,entity_type,entity_description
火焰山,地点,火焰山是故事中的一个地点，牛王在此追赶孙悟空。
孙大圣,人物,孙大圣即孙悟空，具有七十二变和武艺，故事中的主要角色。
猪精,人物,猪精，是唐僧的二徒弟，牛魔王曾变化成他的模样。
沙流精,人物,沙流精，是唐僧的三徒弟，牛魔王曾提及认识他。
乱石山碧波潭,地点,乱石山碧波潭是孙悟空曾与蛟精龙精饮酒的地点。
唐僧,人物,唐朝和尚，奉命西天取经，有火气蒸人、心焦口渴的描述。
火焰山土地,人物,火焰山的守护神，向唐僧解答牛魔王的情况，并劝导牛魔王借扇。
牛魔王,人物,拥有无边法力的妖怪，与孙悟空和猪八戒交手，因其子、妾、妻遭受孙悟空的欺负而怀恨在心。
孙悟空,人物,唐僧的大徒弟，有神通广大，能变螃蟹、牛魔王，因误信牛魔王而延误了时间。
悟能,人物,唐僧的二徒弟，又称猪八戒，因不认识积雷山路而延迟迎接孙悟空。
悟净,人物,唐僧的三徒弟，虽然没有直接交战，但被提及。
罗刹女,人物,牛魔王的妻子，拥有芭蕉扇，被孙悟空欺骗。
玉面公主,人物,牛魔王的爱妾，因牛魔王与孙悟空等人交战而召唤帮手。
积雷山摩云洞,地点,牛魔王的居所，孙悟空和猪八戒在此与牛魔王交战。
乱石山碧波潭,地点,孙悟空跟踪牛魔王至宴会的地点。
翠云山芭蕉洞,地点,罗刹女的居所，孙悟空在此取得芭蕉扇。
孙悟空,人物,孙悟空，又称齐天大圣，是《西游记》中的主要角色之一，具有高强的武艺和变化的能力。
牛王,人物,牛魔王，是《西游记》中的一个角色，是孙悟空的对手之一，具有变化的能力和强健的体魄。
玉面公主,人物,牛王的妻子，被描述为玉面狸精。
八戒,人物,猪八戒，是《西游记》中的主要角色之一，孙悟空的师弟，以钉钯为武器。
土地阴兵,人物,指土地神所统领的阴间兵士。
摩云洞,地点,牛魔王和玉面公主的居所，位于积雷山。
芭蕉洞,地点,牛魔王另一处居所，被八戒和行者攻打的地点。
积雷山,地点,摩云洞所在的山区。
翠云山,地点,芭蕉洞所在的山区。
罗刹女,人物,罗刹女，故事中的女性角色，牛王的妻子，拥有芭蕉扇。
八戒,人物,八戒，唐僧的二徒弟，法号悟能，拥有大力。
牛王,人物,牛王，故事中的反派角色，拥有强大的力量，最终被制服。
大圣,人物,大圣，即孙悟空，唐僧的大徒弟，具有丰富的战斗经验和神通。
五台山秘魔岩神通广大泼法金刚,人物,五台山秘魔岩的神通广大的泼法金刚，奉释迦牟尼佛祖之命捉拿牛魔。
峨眉山清凉洞法力无量胜至金刚,人物,峨眉山清凉洞的法力无量的胜至金刚，奉佛旨捉拿牛魔。
须弥山摩耳崖毗卢沙门大力金刚,人物,须弥山摩耳崖的毗卢沙门大力金刚，奉如来密令捉拿牛魔。
昆仑山金霞岭不坏尊王永住金刚,人物,昆仑山金霞岭的不坏尊王永住金刚，领西天大雷音寺佛老亲言捉拿牛魔。
行者,人物,行者，即孙悟空，唐僧的大徒弟。
托塔李天王,人物,托塔李天王，天庭的神将，奉玉帝旨意剿除牛魔。
哪吒太子,人物,哪吒太子，托塔李天王的儿子，具有强大的战斗能力。
鱼肚药叉,人物,鱼肚药叉，天庭的神将之一。
巨灵神将,人物,巨灵神将，天庭的神将之一。
四大金刚,人物,四大金刚，佛教护法神，前来帮助唐僧一行人。
六丁六甲,人物,六丁六甲，道教神祇，护法伽蓝之一。
护教伽蓝,人物,护教伽蓝，佛教护法神。
土地,人物,土地，地方神，在此故事中帮助唐僧一行人。
阴兵,人物,阴兵，阴间的士兵，参与了对牛魔的围捕。
三藏,人物,三藏，即唐僧，唐朝的僧人，故事的主角。
沙僧,人物,沙僧，唐僧的三徒弟，法号悟净。
翠云山,地点,翠云山，故事中牛魔王和罗刹女的居所。
五台山,地点,五台山，中国佛教四大名山之一，秘魔岩位于此山。
峨眉山,地点,峨眉山，中国佛教四大名山之一，清凉洞位于此山。
须弥山,地点,须弥山，佛教传说中的神山，摩耳崖位于此山。
昆仑山,地点,昆仑山，中国神话中的神山，金霞岭位于此山。
芭蕉洞,地点,芭蕉洞，罗刹女的居所，位于翠云山上。
东路,地点,东路，故事中唐僧一行人回程的方向。
孙大圣,人物,"The protagonist of the story, also known as the Monkey King, a character from the classic Chinese novel 'Journey to the West'. He possesses the ability to use a magical fan. "
火焰山,地点,"A location in the story, known for its fiery nature which is later extinguished by the magical fan. "
三藏,人物,"Another main character from 'Journey to the West', the monk Tang Sanzang, who is on a journey to obtain sacred Buddhist sutras. "
八戒,人物,"One of the disciples of Tang Sanzang, known as Zhu Bajie, a character from 'Journey to the West'. "
沙僧,人物,"Another disciple of Tang Sanzang, known as Sha Wujing, also from 'Journey to the West'. "
罗刹女,人物,"A character in the story, the female demon who initially possesses the magical fan and is later granted redemption. "
土地,人物,A local deity or spirit who assists the protagonists in their journey. 
金光寺,地点,"A temple in the story, which is introduced as a place of misfortune and injustice. "
祭赛国,地点,A kingdom in the story where the action takes place at one point. 
南月陀国,地点,A foreign kingdom mentioned in the story that pays tribute to the main kingdom. 
北高昌国,地点,Another foreign kingdom mentioned in the story that pays tribute. 
东西梁国,地点,A third foreign kingdom mentioned in the story that pays tribute. 
西本钵国,地点,The fourth foreign kingdom mentioned in the story that pays tribute. 
天府神京,地点,A term used to describe the grandeur of the main kingdom in the story. 
三藏,人物,唐僧，唐朝和尚，奉命去西天取经。
行者,人物,孙悟空，三藏的大徒弟，具有丰富的法力和变化，保护唐僧取经。
八戒,人物,猪八戒，三藏的二徒弟，原名朱悟能，憨厚而勇敢，辅助唐僧取经。
小和尚,人物,在金光寺中侍奉唐僧等人的僧人，帮助捉妖。
万圣龙王,人物,乱石山碧波潭的龙王，差遣妖精巡塔。
奔波儿灞,人物,万圣龙王的手下，鲇鱼怪，被派去巡塔。
灞波儿奔,人物,万圣龙王的手下，黑鱼精，与奔波儿灞一同巡塔。
万圣公主,人物,万圣龙王的女儿，美丽且有才华，招了九头驸马。
九头驸马,人物,万圣公主的丈夫，具有大法力，曾与龙王一同污塔盗宝。
国王,人物,祭赛国的君主，听说唐僧等人捉住了偷宝的妖精后，同意交换关文。
长安,地点,唐朝的都城，唐僧出发的地方。
法门寺,地点,位于长安，唐僧曾在此立愿。
金光寺,地点,位于祭赛国，塔被污，引起一系列事件。
乱石山碧波潭,地点,万圣龙王的居所，妖精的来源地。
大罗天,地点,神话中的天界，万圣公主曾去那里偷九叶灵芝草。
灵霄殿,地点,在大罗天中，王母娘娘的居所。
长老,人物,南赡部洲东土大唐国差来的僧人，前往西方天竺国大雷音寺拜佛求取真经。
大圣,人物,孙悟空，唐僧的大徒弟，有高强的法力和勇敢的性格，善于降妖捉怪。
国王,人物,某国的君主，富有且重视法术，因国内宝塔失窃而烦恼。
沙僧,人物,沙悟净，唐僧的三徒弟，性格忠诚，负责看守行李马匹。
八戒,人物,猪八戒，唐僧的二徒弟，食量极大，性格贪玩，但也勇敢忠诚。
三藏,人物,唐僧，本名陈玄奘，唐朝的僧人，奉命西行取经，智慧且慈悲。
孙悟空,人物,孙行者，唐僧的大徒弟，具备丰富的变化和高强的战斗能力。
猪悟能,人物,猪八戒，唐僧的二徒弟，擅长水战，食量极大，有时略显懒惰。
沙悟净,人物,沙和尚，唐僧的三徒弟，曾是卷帘大将，为人老实，力量强大。
南海观世音菩萨,人物,佛教中的菩萨，慈悲智慧，给予唐僧徒弟们的名字和力量。
南赡部洲,地点,唐僧出发的地方，位于东土大唐国。
西方天竺国,地点,唐僧师徒的目的地，大雷音寺所在之处。
金光寺,地点,国王国内的一座寺庙，寺内有黄金宝塔，塔上宝物被盗。
碧波潭,地点,位于某国东南方向，是万圣龙王及其亲戚居住的地方。
乱石山,地点,碧波潭附近的山名，环境险恶。
龙宫,地点,万圣龙王的居所，宝物被偷后照亮了龙宫。
建章宫,地点,国王的宫殿之一，用于宴请唐僧师徒，讨论捕贼计划。
祭赛国王,人物,在故事中出现的国王，对孙悟空和八戒的法力表示敬仰。
孙大圣,人物,即孙悟空，著名的神话人物，拥有丰富的法力和变化能力，曾大闹天宫。
八戒,人物,孙悟空的同伴，原名天蓬元帅，也有一定的法力。
三藏,人物,唐僧，孙悟空等人的师傅，前往西天取经的僧人。
沙僧,人物,孙悟空的同伴，原名卷帘大将，也具有一定的法力。
齐天大圣,人物,孙悟空的封号，因其法力高强，曾与天宫诸神抗衡。
万圣龙王,人物,居住在乱石山碧波潭的龙王，因孙悟空的威胁而感到害怕。
九头驸马,人物,万圣龙王的驸马，自信能对抗孙悟空。
乱石山碧波潭,地点,孙悟空和八戒带小妖来的地方，万圣龙王的居所。
祭赛国,地点,故事中提到的国家，国王对孙悟空等人表示敬仰。
金光寺塔,地点,位于祭赛国的金光寺塔，拥有重要的宝贝。
大唐三藏,人物,"The Tang Monk, a character from the classic novel 'Journey to the West', who embarks on a journey from the Tang Dynasty to the West to obtain sacred Buddhist sutras."
灵山,地点,"A sacred mountain in the Buddhist cosmology, often referred to as the dwelling place of the Buddha."
西域祭赛城,地点,"A city in the Western Regions, mentioned as a site where events unfold in 'Journey to the West'."
塔上,地点,"Refers to the location where a tower is situated, which is a significant place in the narrative."
吾师,人物,"A reference to the teacher or master of the narrator, possibly the Tang Monk."
鱼精,人物,"A fish spirit or demon, one of the many creatures encountered in 'Journey to the West'."
龙王,人物,"The Dragon King, a character from Chinese folklore and a figure in 'Journey to the West', often associated with control over waters and rainfall."
公主,人物,"The princess, a character who is likely associated with the Dragon King or another noble figure in the story."
孙大圣,人物,"Sun Wukong, also known as the Monkey King, a central character in 'Journey to the West' with immense strength and magical abilities."
猪八戒,人物,"Zhu Bajie, one of the disciples of the Tang Monk and a character in 'Journey to the West', known for his greed and laziness."
九头虫,人物,"A nine-headed insect-like demon encountered in 'Journey to the West', displaying great power and abilities."
牛魔王,人物,"The Bull Demon King, a character in 'Journey to the West' and an antagonist who is also known for his strength and power."
金睛兽,人物,"A mythical creature with golden eyes, mentioned in the context of 'Journey to the West'."
虾精蟹精,人物,"Mythical spirit creatures in the form of shrimp and crab, which are minor characters in 'Journey to the West'."
八戒,人物,"A character, also known as 'The Foolish One', who is one of the disciples of the Tang Monk. He is described wearing a black robe and wielding a rake. He is aggressive and enters the dragon's palace, causing destruction and engaging in combat with the dragon and other creatures."
大小水族,人物,Various water creatures that serve the dragon and are frightened by the arrival of the 'long-snouted monk'.
老龙,人物,"The old dragon, who, along with his family, is caught off guard by the sudden attack of八戒and is eventually killed by Sun Wukong."
九头虫,人物,A nine-headed insect monster who is the prince consort of the dragon's daughter. He is involved in stealing the treasured pagoda and is confronted by八戒.
公主,人物,"The princess of the dragon's palace, who is hidden away by the nine-headed insect when trouble arises."
孙行者,人物,"Another name for Sun Wukong, the Monkey King, who waits on the shore of the pond and interventions in the fight, dealing a fatal blow to the old dragon."
二郎显圣,人物,"The divine Erlang Shen, who arrives with his six brothers from Meishan, all equipped for hunting and ready for battle. They are eventually invited to help Sun Wukong and八戒."
康、张、姚、李、郭、直,人物,"The six brothers of Erlang Shen, who greet Sun Wukong and invite him to meet with Erlang Shen."
乱石山,地点,"The location where the battle takes place, also the site of the Blue Wave Pond and the dragon's palace."
碧波潭,地点,"The Blue Wave Pond, located at the foot of the Ragged Stone Mountain, where the dragon's palace is situated."
